"(x1, x2)",y,mean,variance,std,mae,time
"(-0.953686589442085, 2.2603822064855343)",19.377051268386815,7.74925111737588,89.24680365137402,9.447052643622456,9.662551117375878,0.0027757000000008247
"(0.13960756535620278, 2.2556824988940356)",11.586496776227627,9.877774322451618,64.75626290196735,8.047127618098731,11.791074322451616,0.0037959000000071796
"(0.13960756535620278, 2.2556824988940356)",11.586496776227627,3.866068197676568,39.53308289052238,6.287533927584199,5.7793681976765665,0.004813800000007973
"(0.13960756535620278, -1.2443179183385276)",-1.29829046268472,4.49739771592848,40.86280212585092,6.39240190584501,6.410697715928481,0.005815800000007698
"(0.13960756535620278, -1.2443179183385276)",-1.29829046268472,1.9229135875277987,31.128270106066942,5.579271467321423,3.8362135875277987,0.006856600000006097
"(0.13960756535620278, -1.2443179183385276)",-1.29829046268472,1.278667189809334,26.56283769566023,5.153914793209161,3.191967189809334,0.007887300000007258
"(0.13960756535620278, -1.2443179183385276)",-1.29829046268472,2.560113134361017,34.73780180864436,5.89387833337645,4.4734131343610155,0.008928700000005563
"(0.13960756535620278, 2.2556290931259504)",11.58617645321416,1.9251393776995005,31.114035356508232,5.577995639699643,3.8384393776995,0.009928100000003326
"(0.1396081614027216, -1.2443713241066128)",-1.2982991303679756,0.6224550694148869,20.907782913501585,4.572502915636203,2.535755069414887,0.010952299999999582
"(0.1396081614027216, -1.2443713241066128)",-1.2982991303679756,5.303002928335002,40.02026490493883,6.326157198879809,7.2163029283350015,0.011943999999999733
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,3.2112665410427965,37.767201429951434,6.145502536811081,5.124566541042797,0.012940200000002733
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,4.49971437044741,41.08740942312894,6.40994613262303,6.413014370447408,0.01395469999999932
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,3.213843894796567,37.74408713317768,6.143621662600789,5.127143894796565,0.015003799999995238
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,3.0862857951177296,35.970585319320016,5.99754827569733,4.999585795117728,0.016006999999994775
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,2.5670421205491727,34.86202550370971,5.904407294869631,4.480342120549173,0.017003199999997776
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,6.586569302045449,37.910103497265375,6.157118116234686,8.499869302045447,0.018019600000002356
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,2.5014427648298923,33.76048858847038,5.810377663153264,4.414742764829892,0.019544299999999737
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,1.9158221358538612,30.992525557465036,5.56709309761073,3.8291221358538605,0.020584900000002904
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,6.7355614059817555,37.237107854067126,6.102221550719634,8.648861405981755,0.021596899999998698
"(0.1396081614027216, -1.2443713241066128)",-1.2982991303679756,2.567042364436946,34.86202858417592,5.90440755573122,4.480342364436945,0.022624899999996728
"(0.13960756535620278, 2.2556290931259504)",11.58617645321416,3.861330797223333,39.782770785563706,6.307358463379397,5.774630797223332,0.023665799999996295
"(0.13960756535620278, 2.2556290931259504)",11.58617645321416,3.2112883650928135,37.76699963953803,6.145486119058282,5.124588365092814,0.02467860000000144
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,2.43595551574095,32.82394760232049,5.729218760208104,4.349255515740949,0.025703299999996432
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,1.9228187267862957,31.12681261864763,5.5791408495078905,3.836118726786295,0.02672669999999755
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,3.2112664266729665,37.76720742735351,6.145503024761562,5.124566426672965,0.027732199999995544
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,3.880651941499967,40.24368588125421,6.343791128438436,5.793951941499968,0.028737599999999475
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,3.21130438925588,37.76685513404048,6.14547436200335,5.124604389255881,0.03023969999999565
"(0.1396081614027216, 2.2556290931259504)",11.586172599051864,4.499714036210839,41.08740336717454,6.409945660235704,6.4130140362108365,0.0312787999999955
"(0.1396081614027216, -1.2443713241066128)",-1.2982991303679756,4.4997133677376935,41.087391255265175,6.409944715460904,6.413013367737693,0.03230149999999554
"(0.1396081614027216, 2.2444138818280557)",11.51898808796458,-0.6541685769352336,7.885581555058988,2.8081277668686995,1.2591314230647668,0.03330379999999167
"(0.1396081614027216, 2.2444138818280557)",11.51898808796458,6.053732575720998,45.41514403715176,6.739075903798069,7.967032575720998,0.034310199999993074
"(0.1396081614027216, 2.2444138818280557)",11.51898808796458,0.6386246763220755,21.150073401760938,4.598920895358056,2.5519246763220758,0.03531029999999191
"(0.1396081614027216, -1.2555865354045075)",-1.3001513547964985,2.7393026294308287,29.722780405197682,5.451860270146116,4.652602629430828,0.036333399999989524
"(0.1396081614027216, -1.2555865354045075)",-1.3001513547964985,5.241477427451459,39.721065887870445,6.302465064391111,7.154777427451461,0.037379099999995447
